id,title,default_price,default_unite
901,"PNEU 8,5 R 17,5",1625,U - Unité
902,"MONTANT 100 000,00DH",83333.3,DH (dirhams)
903,NERVESCO POLYSTER,58.33,Ml - Mètre linéaire
904,PAUMELLE A SOUDER 120 MM GM,11.6667,U
905,CORNIERE 45X45X3,7.62,Kg - Kilogramme
906,CORNIERE 50X50X4,10.4167,KG
907,TUBE CARRE 20X20X1.25,8.67,Kg - Kilogramme
908,FER PLAT 40X5,83.3333,BARRE
909,TOLE (2X1M) 15/10 GALVA,10.58,Kg - Kilogramme
910,TUBE RECT 40X27X1.7 GALVA,13.33,Kg - Kilogramme
911,TUBE RECT 70X40X1.7 GALVA,12.96,Kg - Kilogramme
912,BLOC MULTIPRISE 2P+T 3POSTES BLANC L3M,26.67,U - Unité
913,SAVON MAINS MY MOUSS CITRON 500ML,8.33334,U - Unité
914,ASSURANCE CADY 16063-B-33,0,
915,applique mirroir 18w 6000k riona,81.67,U - Unité
916,lampe led A80 B22 20W 6000K,24.92,U - Unité
917,TOLE 15,200,U - Unité
918,Evier Franke 2 bacs avec goutoire,933.33,U - Unité
919,Evier 2 bac sans goutoire,0,
920,jafep dor?,266.67,Kg - Kilogramme
921,bacs avec goutoire,0,
922,bacs sans goutoire,0,
923,Clou 10,10.8333,Kg - Kilogramme
924,"Fil d'attache",10.92,Kg - Kilogramme
925,PORTE DOCUMENT AVEC BOUTON COMIX F405,6.67,U - Unité
926,ENVELOPPE AVEC BOUTON COMIX C330,3.33,U - Unité
927,Achat du consomable chambre froide,1719.17,ENS
928,"Poigne d'un seul c?t? porte",0,
929,RONDILLE 20,0.33,U - Unité
930,CROU 8 GV,0.33333,U - Unité
931,CHEVILLE METALLIQUE GALVANISE 8,1.66667,Unité
932,TIGE 10 GALVANISE,11.6667,Unité
933,CROU 10 GALVA,0.833333,Unité
934,RONDILLE POUR TIGE 10,0.5,U - Unité
935,CHEVILLE GALVANISE 10,2.5,U - Unité
936,LARMA FLIX 9/20,6.669,M-Mètre
937,CLIMATISEUR MURAL DE MARQUE CARRIER 18 000 BTU,4333.34,U - Unité
938,ROBINET SHELL 1/2 1/2,50,U
939,ROBINET SHELL 1/2  3/4 (robinet equert 1/2 3/4 schell),56.6667,Unité
940,COUD 1/8  50,0,
941,COUDE 1/8  50 (COUDE PVC 1/8  50),6.25,U - Unité
942,COUDE 1/4  50,6.25,U - Unité
943,REDUCTION 32/40 (REDUCTION PVC ABP 32x40),2.0833,U - Unité
944,POMPE A EAU A MOTEUR ,1208.33,U - Unité
945,CONDUITE ADAPTEE A LA POMPE,54.17,M-Mètre
946,ANTIGEL 1L SUPER ROBOT,5.75,U - Unité
947,GEL BACTERICIDE H14 5L,165.83,U - Unité
948,flexible 25mm?,1.67,M-Mètre
949,interrupteur diff?rentiel 32A 300 mA Hajer,208.33,U - Unité
950,Vynil 30kg atlas,350,U - Unité
951,Sac enduit 25kg Atlas,104.167,SAC 
952,R?partiteur 4*100A,100,U - Unité
953,Porte visite baignoire piece,29.17,U - Unité
954,VIS AUTOPERCEUSE INDEX TB 4.2X16,125,PAQUET
955,TUBE ANNELE APPARENT LEGER ISOGRIS D25 50M,88.33,U - Unité
956,AMP LED FLAM OPAL 6W3K E14,9.58,U - Unité
957,PLAF LED RIONA 62CM 18W6000K,81.67,U - Unité
958,BOITE A PHARMACIE 30X40,208.33,U - Unité
959,FER A BETON 6 TOR,8.96,Kg - Kilogramme
960,FER A BETON 10 ,8.74,T-TONNE
961,GENTE 11X18,1250,U - Unité
962,PNEU 12/5  80/18,2166.67,U - Unité
963,CORNER BOX 12CM EN SIMILI SICLA,38.337,U - Unité
964,PNEU 18.4.26,4750,U - Unité
965,GENTE 26,2083.33,U - Unité
966,TRAVAUX GUELMUM,191000,ENS
967,TC 50X50X1.6,141.67,BARRE
968,BARRES CORNIERE 45/3,79.17,BARRE
969,BAGUETTE ARGENT ,8.33333,Unité
970,TABLEAU MAGNETIQUE 120X90 BN,227.5,U - Unité
971,PORTE CACHET EN METAL CROWN HL8206,17.5,U - Unité
972,MARQUEUR TABLEAU ROUGE ,5.42,U - Unité
973,MARQUEUR TABLEAU ROUGE MONAMI,5.54,U - Unité
974,BROSSE MAGNETIQUE GM SCOL,5.83,U - Unité
975,MARQUEUR TABLEAU NOIR MONAMI,5.42,U - Unité
976,PINCE A CLIP METAL 19MM COMIX B3609,3.75,U - Unité
977,POCHETTE 4 FLUORESCENTS DELI S622,15.83,U - Unité
978,PINCE A CLIP METAL 25MM COMIX B3608,5.42,U - Unité
979,HUILE HAVOLINE S 5W30,85,U - Unité
980,FILTRE A HUILE,80.86,U - Unité
981,SERVICE RAPIDE,100,U - Unité
982,SILICE TO,2.5,Kg - Kilogramme
983,ORIGMI 33X45,85,U - Unité
984,OPTAW NEIGE ,79.17,U - Unité
985,LAPOX B47,62,Kg - Kilogramme
986,EPAMINE PC 19,63,Kg - Kilogramme
987,SILICE T1,4.5,Kg - Kilogramme
988,STRACOAT AL 2K 7035,105,Kg - Kilogramme
989,STRACOAT AL 2K 7031,105,Kg - Kilogramme
990,STRACOAT AL 2K 7033,105,Kg - Kilogramme
991,STARAQUA AS 2K,70,Kg - Kilogramme
992,RESIPOX 7035,69,Kg - Kilogramme
993,RESIPOX RAL 7033,50.5,Kg - Kilogramme
994,RESIPOX RAL 7040,50.5,Kg - Kilogramme
995,POLYURETHANE GRIS (A+B),85,U - Unité
996,CACHET TAMPON,20,U - Unité
997,PHOTOCOPIE A3 NOIR ET BLANC,0.5,U - Unité
998,IMPRESSION 0.45 NOIRE ET BLANC,4.5,U - Unité
999,PORT TARIF 40V CROWN BOOST STAR REF C1420,9.17,U - Unité
1000,"LOCATION DE PICK UP MITSUBISHI POUR L'ANNEE 2020 ",6666.67,M- MOIS
1002,AT KIEL ARENA 60.8X60.8,100,U - Unité
1003,CUNEX BONE 30.3X61.5,108.333,U - Unité
1004,CREST SAND 30.3X60.5,108.333,U - Unité
1005,ENVOIE DE DIFFUSEURS 200 VMC GUELMUM,4800,DH (dirhams)
1006,AGRAFEUSE DELTA 24/6 104,33.33,U - Unité
1007,BOITE AGRAFE 24/6,2.08,U - Unité
1008,MIRROIR,2500,ENS
1009,SILICONE AB BLANC ,33.33,U - Unité
1010,SIPHON DU SOL 20X20 INOX,83.33,U - Unité
1011,IMPRESSION PLAN 0.35 COULEUR,7,Unité
1012,CLAVIER + SOURIS SANS FIL/CLAVIER SMART BACKLIT,116.67,U - Unité
1013,RALLONGE ELECTRIQUE ,50,U - Unité
1014,PC PORTABLE CORE I5 4G 320G HDD,2250,U - Unité
1015,CARTABLE HP BON ACCASION ORIGINAL,141.66,U - Unité
1016,VENTILATEUR ORDINATEUR PORTABLE DL -LC003,150,U - Unité
1017,TAPIS SOURIS2,15,U - Unité
1018,TAPIS SOURIS3,20.83,U - Unité
1019,SOURIS SANS FIL ORIGINAL /DELL/E0,83.33,U - Unité
1020,Evier 2 bacs,416.67,U - Unité
1021,IPRIMANTE SAMSUNG XPRESS 2070 FW 5 FONCTIONS (IMPRIMANTE FAX SCAN PHOTOCOPIE WIFI),1666.67,U - Unité
1022,CACHET 11 AVEC GOMME INTITULE ,150,U - Unité
1023,BAFF ORDINATEUR DML DL - SP405,66.67,U - Unité
1024,KASPERSKET INTERNET SECURITY 1 POSTE,141.67,U - Unité
1025,CABLE RESEAU 1.5 M CATEGORIE 5,25,U - Unité
1026,SWITCH 5 PORT TENDA ,125,U - Unité
1027,INSTALLATION ET MISE EN SERVICE,700,ENS
1028,ABONNEMENT LIGNE MIXTE ,144.17,ENS
1029,ABONNEMENT ET SERVICES,2257.65,ENS
1030,BON DE CAISSE N50X2 (21X20),40,U - Unité
1031,TRAVAUX DE PARABOLE CASA,14000,ENS
1032,Tableau Lap 14 modules,33.33,U - Unité
1033,Disj hajer 2*32A,48.5,U - Unité
1034,interrupteur diff?rentiel 2*32 30mA,183.33,U - Unité
1035,disj Ph/n 16A,41.67,U - Unité
1036,ruban du scotch,8.33,U - Unité
1037,Pin,20.83,U - Unité
1038,Boite carré,2,Unité
1039,Multim?tre unit,83.33,U - Unité
1040,"Cable souple 2,5mm? 2G",7.08,M-Mètre
1041,Cable souple 6mm? 2G,17.17,M-Mètre
1042,Cable souple 10mm? 2G,32.79,M-Mètre
1043,diluant 5L GTA 007,195.833,U - Unité
1044,Mate ?ssanse,0,
1045,robinet jardin,37.5,U - Unité
1046,porte serviette anneau,104.167,Unité
1047,vis spax 4/50 (vis autoperceuse 4 8 * 19),0.25,Unité
1048,Wash Primer,58.3333,Kg - Kilogramme
1049,PEINTURE GLYC?ROPHTALIQUE MATE SUR MURS ET PLAFONDS INT?RIEUR ,150,M² - Mètre Carré
1050,Peinture d?corative,250,M² - Mètre Carré
1051,Faux plafonds en BA13,350,M² - Mètre Carré
1052,"R?paration de fuites d'eau potable",5000,U - Unité
1053,Installation de chauffe-eau ?lectrique capacit? 100 litres,1000,U - Unité
1054,D?pose des chauffe-eau install?s au niveau du faux plafond et branchement EC,700,U - Unité
1055,Mitigeur pour lavabo vasque,2500,U - Unité
1056,Mitigeur pour ?vier,2500,U - Unité
1057,R?fection des rideaux enrouleur en PVC,2500,U - Unité
1058,DIFFERENCE,1.86,Unité
1059,SEAU PEINTURE 20 KG LAQUEE BLANC ATLAS,566.667,SEAU 
1060,VENTILATEUR 9500m3/h 0.55 kw 380V,3958.33,U - Unité
1061,VOLET DE VENTILATEUR 9500M3/H,750,U - Unité
1062,CLIMATISEUR MURAL DE MARQUE CARRIER 12 000 BTU,3000,U - Unité
1063,CLIMATISEUR MURAL DE MARQUE CARRIER VERTU  24 000 BTU,7416.66,U - Unité
1064,CASSETTE DE MARQUE CARRIER 24 000 BTU,8041.67,U - Unité
1065,CLE WIFI QHA-N / QHV P / QHC-DS,708.33,U - Unité
1066,R?C?PISS? DE PAIEMENT,3022.65,M- MOIS
1067,TUBE SELECON TRANSPARENT,20.8333,U
1068,MITIGEUR ?VIER CLEVER SUR TABLE,233.33,U - Unité
1069,MITIGEUR CUISINE AVEC DOUCHETTE,833.33,U - Unité
1070,TRANCHE GRANIT CREME JULIA 002 POLI,233.334,M² - Mètre Carré
1071,TRANCHE GRANIT NOIR GALAXY 002 PD POLI,541.642,M² - Mètre Carré
1072,FER A BETON 08 TORS ,50,BARRE
1073,FER 10T,8,Kg - Kilogramme
1074,FER 12T,7.91667,Kg - Kilogramme
1075,FER 14T,7.91667,Kg - Kilogramme
1076,CIMENT 35/SAC,1105.95,T-TONNE
1077,REGARD 50/50,220,U - Unité
1078,ACHATS DE MARCHANDISES ,2200,ENS
1079,"ACHAT DES REGARDS + MAIN D'?UVRE",16780,U - Unité
1080,CIMENT CPA 55 /VRAC,1156.45,T-TONNE
1081,IMPRESSION A4 NOIRE ET BLANC 170G,1,U - Unité
1082,"L'APPLICATION GESTION BTP",47500,ENS
1083,H?BERGEMENT WEB (2020),1666.67,ENS
1084,CUIVRE 16,62.5,ML
1085,ROBINET GAZ RECA ,115,U - Unité
1086,MANCHON CUIVRE 16,3,U - Unité
1087,MANCHON CUIVRE 14,2.8,U - Unité
1088,JOINT GAZ 1/2,0.4,U - Unité
1089,COLLIER ATLAS 14,1.2,U - Unité
1090,CHEVIS 8,9,PAQUET
1091,BOITE PEINTRE JAUNE 1/2 KG,20,U - Unité
1092,WHITE SPIRIT ,12.5,L - Litre
1093,PANSSEUR MOYEN ,10,U - Unité
1094,TE CUIVRE 16,6.66667,Unité
1095,TE CUIVRE 14,5,U - Unité
1096,COUDE CUIVRE 16 SP,3.5,U - Unité
1097,COUDE CUIVRE 14 SP,3,U - Unité
1098,BOITE POUDRE,20,U - Unité
1099,CUIVRE 14 SURDO,36,Ml - Mètre linéaire
1100,TRAVAUX BEN DRISS CERAME,19223.3,ENS
1101,FER A BETON 14 TORS,10.58,Kg - Kilogramme
1102,FER A BETON 5.5 LISSE ,5.67,Kg - Kilogramme
1103,FER A BETON 12 TORS,112,BARRE
1104,TRAVAUX CASA,23500,ENS
1105,TRAVAUX KHRIBGA,6800,ENS
1106,AJOUT,1120,ENS
1107,ACHAT DE VERRE TREMPE ,2200,ENS
1108,ACHAT DE DISQUE DIAMANT ,2400,ENS
1109,PORTES,1300,M2 - Métre Carré
1110,FENETRES,1600,ENS
1111,S?PARATION,34247,ENS
1112,FEN?TRE GARDERIE,18000,ENS
1113,RIDEAUX,284922,ENS
1114,ANTI-MOSTIQUAIRE,80236.8,ENS
1115,PLACARDS CUISINE,122715,ENS
1116,FAUX CADRE,50,Unité
1117,PEINTURE M?RS ET PLAFONDS,117561,ENS
1118,R?SINE ,51100,ENS
1119,GRIFE,232963,ENS
1120,SKYDOME,48000,ENS
1121,CORNIER SIMILI RAYE DOS 12 CM 33X25 BLEU MARINE SANS COUVERCLE,40,U - Unité
1122,GAZOIL FUELSAVE,7.41,L - Litre
1123,SUPER SANS PLOMB,8.02,L - Litre
1124,GRAISSE 15KG,208.33,U - Unité
1125,HUILE 68 - 25L,416.67,U - Unité
1126,HUILE 140- 25L,458.33,U - Unité
1127,HUILE 40W - 20L,533.33,U - Unité
1128,HUILE ESSENCE - 5L,108.33,U - Unité
1129,HUILE HYDROLIQUE,30,L - Litre
1130,LAVAGE,50,U - Unité
1131,RAB HLE DIAM 06,5.75,Kg - Kilogramme
1132,RAB HLE DIAM 10,5.58,Kg - Kilogramme
1133,CSG,76.05,Ml - Mètre linéaire
1134,DCF,115.7,U - Unité
1135,CEGM,504.72,U - Unité
1136,FIL ATTACHE,10.8333,KG
1137,TS 6.6*20T806.6*20.20/10F,225,Kg - Kilogramme
1138,TUBE TUE MOUCHE 10W,25,Ml - Mètre linéaire
1139,BALAST 20W T.L,16.67,U - Unité
1140,STARTER 20W (4-22W) G.E/PHILIPS,4,U - Unité
1141,BARRETTE DOMINO 6MM?,4.83,M² - Mètre Carré
1142,ORDINATEUR PORTABLE DELL CORE I5 4G 250 G HDD,1916.67,U - Unité
1143,CARTABLE TYPE 3,191.67,U - Unité
1144,SOURIS SANS FIL,37.5,Unité
1145,PHOTOCOPIEUSE PROFESSIONNEL COULEUR BIZHUB C284E ,9166.67,U - Unité
1146,TONNER SAMSUNG S111,208.33,U - Unité
1147,PATTE A GLACE,15,U - Unité
1148,VIS TIRFOND ,0.67,U - Unité
1149,POIGNET PALIER ENSEMBLE,416.67,U - Unité
1150,ENDUIT PROJET? SUR FACADES (dressage),30,M² - Mètre Carré
1151,ENDUIT PROJET? SUR FACADES ,40,M² - Mètre Carré
1152,SACS COLLE ,23,SAC 
1153,TRANSPORT DE MARCHANDISES,380,ENS
1154,MINI BAR MBA 4110D 40L MARRON,1665.83,U - Unité
1155,HAUT PARLEUR AHUJA MINARET LINE 100W,416.663,U - Unité
1156,TABLE DE MIXAGE AMPLIFIEE 2X250W,1625,U - Unité
1157,MICRO SANS FIL CRAVATE,666.67,U - Unité
1158,MICRO A MAIN AVEC FIL,125,U - Unité
1159,FICHE COLLECTEUR JACK JACK,33.33,U - Unité
1160,HAUTE PARLEUR INTERNE 80W,625,U - Unité
1161,SUPPORT MICRO A TABLE,183.33,U - Unité
1162,"MAIN D'OEUVRE",105,ENS
1163,CABLE SOUPLE RONDE 2X1.5,3.17,Ml - Mètre linéaire
1164,RECHARGE PASSE AUTOROUTE ,833.33,DH (dirhams)
1165,GAZ,1200,ENS
1166,DETENDEUR GURTNER,320,U - Unité
1167,FLEXIBLE GAZ 70,133.333,Unité
1168,FLEXIBLE GAZ 1.5,220,U - Unité
1169,RACCORD GAZ,20,U - Unité
1170,INVERSSEUR 1/2,666.67,U - Unité
1171,DETECTEUR DE GAZ,216.67,U - Unité
1172,CUIVRE 12,50,M-Mètre
1173,"ARR?T D'URGENCE GAZ",2916.67,U - Unité
1174,M?LE A SOUDE 1/2,5,U - Unité
1175,COLIER ATLAS 12,1.66667,U
1176,MANOM?TRE A GAZ,154.17,U - Unité
1177,PEINTURE CELLULOSIQUE JAUNE  ,41.67,Kg - Kilogramme
1178,TRAVAUX DE LA ZONE 1 : (selon le descriptif technique ci-joint),29916.7, F-FORFAIT
1179,TRAVAUX DE LA ZONE 2 : (selon le descriptif technique ci-joint),21083.3, F-FORFAIT
1180,TRAVAUX DE LA ZONE 3 : (selon le descriptif technique ci-joint),50000, F-FORFAIT
1181,TRAVAUX DE LA ZONE 4 : (selon le descriptif technique ci-joint),32500, F-FORFAIT
1182,TRAVAUX DE LA ZONE 5 : (selon le descriptif technique ci-joint),33333.3, F-FORFAIT
1183,TRAVAUX DE LA ZONE 6 : (selon le descriptif technique ci-joint),32416.7, F-FORFAIT
1184,TRAVAUX DE LA ZONE 7 : (selon le descriptif technique ci-joint),21666.7, F-FORFAIT
1185,TRAVAUX DE LA ZONE 8 : (selon le descriptif technique ci-joint),25000, F-FORFAIT
1186,TRAVAUX DE LA ZONE 9 : (selon le descriptif technique ci-joint),29166.7, F-FORFAIT
1187,TRAVAUX DE LA ZONE 10 : (selon le descriptif technique ci-joint),20000, F-FORFAIT
1188,TRAVAUX DE LA ZONE 11 : (selon le descriptif technique ci-joint),37500, F-FORFAIT
1189,TRAVAUX DE LA ZONE 12 : (selon le descriptif technique ci-joint),41666.7, F-FORFAIT
1190,TRAVAUX DE LA ZONE 13 : (selon le descriptif technique ci-joint),45833.3, F-FORFAIT
1191,TRAVAUX DE LA ZONE 14 : (selon le descriptif technique ci-joint),31666.7, F-FORFAIT
1192,TRAVAUX DE LA ZONE 15 : (selon le descriptif technique ci-joint),43333.3, F-FORFAIT
1193,PLOMBERIE BLOC SOCIAL ,10000,ENS
1194,PLOMBERIE CUISINE,15000,ENS
1195,PLOMBERIE VILLAS JUMELLE ,10000,M- MOIS
1196,PLOMBERIE VILLA DIRECTEUR,15000,ENS
1197,PLOMBERIE GARDERIE ,15000,ENS
1198,PLOMBERIE LABORATOIRE  ,10000,ENS
1199,PLOMBERIE BLOC SANITAIRE,10000,U - Unité
1200,PLOMBERIE MOSQUE + GARDERIE 3 ?me TRANCHE,10000,ENS
1201,PLOMBERIE DISTRIBUTION R?SEAU EXT?RIEUR ,45000,ENS
1202,PLOMBERIE CLIMATISEUR LABORATOIRE ,5000,ENS
1203,PLOMBERIE CLIMATISEURS VILLAS ,5000,ENS
1204,TOLE 05,0,
1205,T05,5.67,Kg - Kilogramme
1206,T08,5.58,Kg - Kilogramme
1207,T10,5.58,Kg - Kilogramme
1208,T06,5.83,Kg - Kilogramme
1209,T12,5.58,Kg - Kilogramme
1210,MERCEDES 85 501 A 33,7733.92,ANNEE
1212,ISUZU 16667 B 33,4990.77,ANNEE
1213,"TRAVAUX D'ETANCHIETE JAMAL",41666.7,ENS
1214,MADRIER 3,25,U - Unité
1215,MADRIER 4,25,U - Unité
1216,TS 3.5*3.S.35*3/200*300/6*2/10F,50.04,ENS
1217,autoroute,833.33,ENS
1218,RAME PAPIER A3 INACOPIA 80G,95.83,PAQUET
1219,RAME PAPIER SUPERIOR 80G,31.67,U - Unité
1220,NITRATE POTSS E 25KG,8.33,Kg - Kilogramme
1221,ACIDE NITRIQUE E 34KG,5,Kg - Kilogramme
1222,ACIDE NITROGER 30KG,4.17,Kg - Kilogramme
1223,AMMONITRATE E 50KG,2.33,Kg - Kilogramme
1224,MAP LIQUIDE 20L,7.83,L - Litre
1225,ACIDE SULFURIQUE 35KG ,3.75,Kg - Kilogramme
1226,ACIDE PHOSPHORIQUE 32KG,7.92,Kg - Kilogramme
1227,TS,50,U - Unité
1228,FA,8.43,U - Unité
1229,projecteur solaire 150W,916.67,ANNEE
1230,TERRAIN KHETARATE,1334000,ENS
1231,Dent soulaimane,25000,ENS
1232,Dent assou,8333.33,ENS
1233,METHANA ZIT,105000,ENS
1234,C?BLE IMPRIMANTE ,33.33,U - Unité
1235,IMPRIMANTE CANON LBP6030,1041.67,U - Unité
1236,INSTALLATION APPLICATION IMPRESSION DE CHEQUE,2000,ENS
1237,?,0,
1238,TETE DE POMPE 4P 1/2 ALEXY AWITA,3244,U - Unité
1239,CORPS DE POMPE ALEXY T4 4P 1/2,3931.2,U - Unité
1240,CREPINE 4P 1/2 COMPLETE,344,U - Unité
1241,"CHASSIS DE POMPE 3"" EN 2M50",650,U - Unité
1242,"CLAPET A BRIDE 4"" 1/2 FINI",250,U - Unité
1243,GLISSIAIRE ,300,U - Unité
1244,COURROIE SPEEDFEX 5300X70,1666.67,U - Unité
1245,ELEMENT TG 4 P 1/2 2M50 COMPLET D25 ALEXY,730,U - Unité
1246,"MANCHETTE GALVANISEE 4""1/2 EN 1 METRE",183.33,U - Unité
1247,"MANCHETTE GALVANISEE 4""1/2 EN 0.50 METRE",125,U - Unité
1248,"MANCHETTE GALVANISEE 4""1/2 EN 1.50 METRE",275,U - Unité
1249,"SORTIE STD 4""1/2 GALVANISE",200,U - Unité
1250,BATTERIE TETANIUM 75 AH,500,U - Unité
1251,PRISE RJ45 CAT 6 LAP BLANC,28.33,U - Unité
1252,PANEL LED 60x60 ENCASTRE LUMIERE BLANC,191.67,U - Unité
1253,MINUTERIE (horloge) 24h(horloge 181 Time switch),200,U - Unité
1254,LAMPE ANTI MOUSTIQUE 30 CM,16.67,U - Unité
1255,CADRE LEGRAND NILOE 1 POSTE IVOIRE,40,U - Unité
1256,TUYAUX POLEITHYLENE 32-16B,6.67,U - Unité
1257,ELECTROPOMES EBARA CENTRIFUGES EN ACIER INOX JEXM/A 120 1.2HP,1715,U - Unité
1258,COFFRET POMPE IMMERGEE MONO-C80UF (AMP11-17) 3HP,891.67,U - Unité
1259,TUYAUX EN POLEITHLYENE 50-16B,15,U - Unité
1260,TUYAUX EN POLEITHLYENE 20-16B,3.1,U - Unité
1261,TUYAUX EN POLEITHLYENE 40-16B,10,U - Unité
1262,PALE DU TALOCHEUSE 150x450 mm,0,
1263,PALE DU TALOCHEUSE 150x340 mm,0,
1264,FAUT CHEQUE,82.5,U - Unité
1265,PANNAUX SOLAIRE -SF-P636XXX,833.33,U - Unité
1266,POMPE IMMERGIE -4KW-5.5 HP-380V,6050.09,U - Unité
1267,VARIATEUR SOLAIRE 4KW-5.5KW-380V,5200,U - Unité
1268,MONTANT DE CHEQUE N0214250,81250,ENS
1269,PNEU MICHELIN 225/50 R17,1500,U
1270,PNEU CONTINENTAL 225/50 R17,1500,U - Unité
1271,PNEU MICHELIN 205/55 R1694 H,625,U - Unité
1272,PNEU MICHELIN POUR DOCKER ,541.67,U - Unité
1273,FILET TISSE FTV10 6X5 5M,4.1583,U - Unité
1274,TELESCOPE STD 4 1/2 GALVANISE COMPLET ,1166.67,U - Unité
1275,VISITE TECHNIQUE VEHICULES LEGERS,309.109,ENS
1276,CORNIER BOX 10CM EN SIMILI SICLA,38.33,U - Unité
1277,G1,116.67,M3 - Métre Cube
1278,G2,116.67,M3 - Métre Cube
1279,SABLE CONCASSE,85,M3 - Métre Cube
1280,SABLE OUED,200,M3 - Métre Cube
1281,TOUT-VENANT ,108.33,ENS
1282,installation clim,500,U - Unité
1283,SUPPORT ,50,Unité
1284,TUBE CARRE 50X1.50,138,U - Unité
1285,DISQUE 230,15,U - Unité
1286,BAGUETTE,10,Unité
1287,PALLA,135,U - Unité
1288,COSSE A SERTIE 25MM?,1.62,U - Unité
1289,COSSE A SERTIE 6MM?,0.6542,U - Unité
1290,COSSE A SERTIE 35MM?,2,U - Unité
1291,DISJONCTEUR 2P 40A 3KA MV240 HAJER,55,U - Unité
1292,DISJONCTEUR3 KA 2P 32A HAJER,48.5,U - Unité
1293,DISJ 4P 32A 3KA MV432 HAJER,165,U - Unité
1294,DISJ 4P 40A 3KA MV440 HAJER,160,U - Unité
1295,BORNE S/R 6MM BOTRIC,4.25,U - Unité
1296,BORNE S/R 16MM BOTRIC,8,U - Unité
1297,BORNE DE TERRE EK-06MM? VECAS,14.5,U - Unité
1298,DISJ 3P 40A 3K HAJER,100,U - Unité
1299,PEINTURE D?CORATIVE M?,250,M² - Mètre Carré
1300,FAUX PLAFONDS EN BA13 M?,350,M² - Mètre Carré
1301,INSTALLATION DE CHAUFFE EAU ELECTRIQUE CAPACIT? 100 LITRES,2500,U - Unité
1302,D?POSE DE CHAUFFE EAU INSTALLES AU NIVEAU DU FAUX PLAFONDS ET BRANCHEMENT EC,1000,U - Unité
1303,CHANGEMENT ET MOTORISATION DE VOLET ROULANT POUR FEN?TRE DE DIMENSION 2.58X1.90M,9800,U - Unité
1304,CHANGEMENT ET MOTORISATION DE VOLET ROULANT POUR FEN?TRE DE DIMENSION 2.48X1.90M,9000,U - Unité
1305,CHANGEMENT ET MOTORISATION DE VOLET ROULANT POUR FEN?TRE DE DIMENSION 1.58X1.90M,7000,U - Unité
1306,R?PARATION DE VOLET ROULANT ELECTRIQUE POUR FEN?TRE DE DIMENSION 1.78X2.60M ,9200,U - Unité
1307,REPARATION DE VOLET ROULANT ELECTRIQUE POUR FEN?TRE DE DIMENSION 1.58X1.60M,5000,U - Unité
1308,REV?TEMENT MURAL EN PIERRE D?CORATIVE ,600,M² - Mètre Carré
1309,SOLDE AU 29/11/2019,36606.7,ENS
1310,ESPECE NOURDIN ZALLIJ,102083,ENS
1311,ENDUIT PROJET? SUR MURS INT?RIEURS ,38,M² - Mètre Carré
1312,chaine pour porte,16.67,U - Unité
1313,Ventilateur HELICO?DALE 300x300,1125,U - Unité
1314,Porte Savon Liquide,333.33,U - Unité
1315,IMPLANTATION GUELMIM,3000,ENS
1316,IMPLANTATION GUELMIMA,5000,ENS
1317,PAYEMENT VMC MOUSSA,31500,ENS
1318,ACHAT DE RIDEAU,2350,ENS
1319,VOLCSWAGEN (CADDI) 16063-B-33,1500,ANNEE
1320,CHAMBRE FRAN?AISE DE COMMERCE ET INDUSTRIE DU MAROC,2500,ENS
1321,PAUMELLE 140,6.67,U - Unité
1322,TARGETTE ENCASSTRE GM,12.5,U - Unité
1323,CANON SPECIALE,62.5,U - Unité
1324,VISITE TECHNIQUE VEHICULES LOURDS 16667-B-33,459.48,ENS
1325,PIECE DE RECHANGE JCB,1833.33,ENS
1326,FILTRE A AIR,108.324,U - Unité
1327,HUILE MOTEUR,56,L - Litre
1328,HUILE 15W40 5L,1050,ENS
1329,ELEMENT 15W40,199.5,U - Unité
1330,FILTRE A CARBURANT ,230.32,U - Unité
1331,GRAISSE MULTIS,47,U - Unité
1332,HUILE DE FREIN HBT DOT 4 ,80,U - Unité
1333,HUILE DIRECTION ASSISTE FLUIDE G3,60,U - Unité
1334,RENAULT CAMION BETONIERE 81236-A-26,7001.7,ANNEE
1335,ACHAT MARCHANDISES ALUMINIUM ,7810.8,ENS
1336,ENGIN COMPACTEUR SOMAG ,13140,ENS
1337,ENGIN TELESCOPIQUE T H 63,48632.7,ENS
1338,GASOIL FUELSAVE,7.73,L - Litre
1339,ESPECE SAID PLMOBERIE,66666.7,ENS
1340,VENTILATEUR DIAM 600,3958.34,U - Unité
1341,TRANSPORT SABLE,17938.6,ENS
1342,TRANSPORT G1,10000,ENS
1343,TRANSPORT G2,10000,ENS
1344,BOIS ROUGE 200*63,45.83,Ml - Mètre linéaire
1345,MDF 244*183*19,852.5,U - Unité
1346,MDF 244*183*08,625,U - Unité
1347,BOIS DIBETOU EN 80,10541.7,M3 - Mètre Cube
1348,DALLAGE,610,M²
1349,ANCIEN SOLDE,500000,ENS
1350,CLOTURE EN BRIQUE,100,M² - Mètre Carré
1351,LABORATOIRE + BUREAU,300,M2 - Métre Carré
1352,BRIQUE ROUGE 6,1.25,U - Unité
1353,BRIQUE ROUGE 12,2.17,U - Unité
1354,TOUT VENANT GNA,83.33,M3 - Mètre Cube
1355,G1 + G2,87.5,M3 - Mètre Cube
1356,BRIQUE ROUGE 8,1.67,U - Unité
1357,FER 6T,8.25,Kg - Kilogramme
1358,FER 8T,8,Kg - Kilogramme
